,individual_id_i,apt_id_j,family_size_i,logsqfeet_j,bath_j,outdoor_j,y_ij
120131,5720,11,2,6.118909066003353,2,4.207668166477485,0
120132,5720,12,2,5.871507397630564,1,2.6931050844054085,0
120133,5720,13,2,6.761053088071505,1,3.6054092706085665,0
120134,5720,14,2,6.2972673782486375,1,2.6096577968596457,0
120135,5720,15,2,6.062593039706191,2,3.085974410219384,0
120136,5720,16,2,6.132612196154492,1,3.871952713019942,0
120137,5720,17,2,6.241101119314902,1,3.800216699508888,0
120138,5720,18,2,6.146578119357621,2,4.8804684489528425,0
120139,5720,19,2,6.643044566544358,2,2.0065514020398276,0
120141,5721,0,2,5.759642375590577,1,1.4820068121483911,0
120142,5721,1,2,6.377517128545226,2,1.1783536034358504,0
120143,5721,2,2,6.043630754432218,2,2.453077540600386,0
120144,5721,3,2,6.4306964221953224,2,4.675142949408205,0
120145,5721,4,2,5.27026544220239,1,0.7003695248300663,0
120146,5721,5,2,6.892686471742062,1,3.043729698518918,0
120147,5721,6,2,6.7765346656109235,1,2.567320966001672,0
120148,5721,7,2,6.793050106792108,2,3.3051656530826863,0
120149,5721,8,2,6.4922346967527504,1,1.919680309142541,0
120150,5721,9,2,6.604583717715761,2,2.305227640950248,0
120151,5721,10,2,6.884895304580682,1,1.786127482015151,0
120152,5721,11,2,6.118909066003353,2,4.207668166477485,0
120153,5721,12,2,5.871507397630564,1,2.6931050844054085,0
120154,5721,13,2,6.761053088071505,1,3.6054092706085665,0
120155,5721,14,2,6.2972673782486375,1,2.6096577968596457,0
120156,5721,15,2,6.062593039706191,2,3.085974410219384,0
120157,5721,16,2,6.132612196154492,1,3.871952713019942,0
120158,5721,17,2,6.241101119314902,1,3.800216699508888,0
120159,5721,18,2,6.146578119357621,2,4.8804684489528425,1
120160,5721,19,2,6.643044566544358,2,2.0065514020398276,0
120162,5722,0,1,5.759642375590577,1,1.4820068121483911,0
120163,5722,1,1,6.377517128545226,2,1.1783536034358504,0
120164,5722,2,1,6.043630754432218,2,2.453077540600386,0
120165,5722,3,1,6.4306964221953224,2,4.675142949408205,0
120166,5722,4,1,5.27026544220239,1,0.7003695248300663,0
120167,5722,5,1,6.892686471742062,1,3.043729698518918,0
120168,5722,6,1,6.7765346656109235,1,2.567320966001672,0
120169,5722,7,1,6.793050106792108,2,3.3051656530826863,0
120170,5722,8,1,6.4922346967527504,1,1.919680309142541,0
120171,5722,9,1,6.604583717715761,2,2.305227640950248,0
120172,5722,10,1,6.884895304580682,1,1.786127482015151,0
120173,5722,11,1,6.118909066003353,2,4.207668166477485,0
120174,5722,12,1,5.871507397630564,1,2.6931050844054085,0
120175,5722,13,1,6.761053088071505,1,3.6054092706085665,0
120176,5722,14,1,6.2972673782486375,1,2.6096577968596457,0
120177,5722,15,1,6.062593039706191,2,3.085974410219384,0
120178,5722,16,1,6.132612196154492,1,3.871952713019942,0
120179,5722,17,1,6.241101119314902,1,3.800216699508888,0
120180,5722,18,1,6.146578119357621,2,4.8804684489528425,1
120181,5722,19,1,6.643044566544358,2,2.0065514020398276,0
120183,5723,0,3,5.759642375590577,1,1.4820068121483911,0
120184,5723,1,3,6.377517128545226,2,1.1783536034358504,0
120185,5723,2,3,6.043630754432218,2,2.453077540600386,0
120186,5723,3,3,6.4306964221953224,2,4.675142949408205,0
120187,5723,4,3,5.27026544220239,1,0.7003695248300663,0
120188,5723,5,3,6.892686471742062,1,3.043729698518918,0
120189,5723,6,3,6.7765346656109235,1,2.567320966001672,0
120190,5723,7,3,6.793050106792108,2,3.3051656530826863,1
120191,5723,8,3,6.4922346967527504,1,1.919680309142541,0
120192,5723,9,3,6.604583717715761,2,2.305227640950248,0
120193,5723,10,3,6.884895304580682,1,1.786127482015151,0
120194,5723,11,3,6.118909066003353,2,4.207668166477485,0
120195,5723,12,3,5.871507397630564,1,2.6931050844054085,0
120196,5723,13,3,6.761053088071505,1,3.6054092706085665,0
120197,5723,14,3,6.2972673782486375,1,2.6096577968596457,0
120198,5723,15,3,6.062593039706191,2,3.085974410219384,0
120199,5723,16,3,6.132612196154492,1,3.871952713019942,0
120200,5723,17,3,6.241101119314902,1,3.800216699508888,0
120201,5723,18,3,6.146578119357621,2,4.8804684489528425,0
120202,5723,19,3,6.643044566544358,2,2.0065514020398276,0
120204,5724,0,1,5.759642375590577,1,1.4820068121483911,0
120205,5724,1,1,6.377517128545226,2,1.1783536034358504,0
120206,5724,2,1,6.043630754432218,2,2.453077540600386,0
120207,5724,3,1,6.4306964221953224,2,4.675142949408205,0
120208,5724,4,1,5.27026544220239,1,0.7003695248300663,0
120209,5724,5,1,6.892686471742062,1,3.043729698518918,0
120210,5724,6,1,6.7765346656109235,1,2.567320966001672,0
120211,5724,7,1,6.793050106792108,2,3.3051656530826863,0
120212,5724,8,1,6.4922346967527504,1,1.919680309142541,0
120213,5724,9,1,6.604583717715761,2,2.305227640950248,0
120214,5724,10,1,6.884895304580682,1,1.786127482015151,0
120215,5724,11,1,6.118909066003353,2,4.207668166477485,0
120216,5724,12,1,5.871507397630564,1,2.6931050844054085,0
120217,5724,13,1,6.761053088071505,1,3.6054092706085665,0
120218,5724,14,1,6.2972673782486375,1,2.6096577968596457,0
120219,5724,15,1,6.062593039706191,2,3.085974410219384,0
120220,5724,16,1,6.132612196154492,1,3.871952713019942,0
120221,5724,17,1,6.241101119314902,1,3.800216699508888,0
120222,5724,18,1,6.146578119357621,2,4.8804684489528425,1
120223,5724,19,1,6.643044566544358,2,2.0065514020398276,0
120225,5725,0,1,5.759642375590577,1,1.4820068121483911,0
120226,5725,1,1,6.377517128545226,2,1.1783536034358504,0
120227,5725,2,1,6.043630754432218,2,2.453077540600386,0
120228,5725,3,1,6.4306964221953224,2,4.675142949408205,0
120229,5725,4,1,5.27026544220239,1,0.7003695248300663,0
120230,5725,5,1,6.892686471742062,1,3.043729698518918,0
120231,5725,6,1,6.7765346656109235,1,2.567320966001672,0
120232,5725,7,1,6.793050106792108,2,3.3051656530826863,1
120233,5725,8,1,6.4922346967527504,1,1.919680309142541,0
120234,5725,9,1,6.604583717715761,2,2.305227640950248,0
120235,5725,10,1,6.884895304580682,1,1.786127482015151,0
120236,5725,11,1,6.118909066003353,2,4.207668166477485,0
120237,5725,12,1,5.871507397630564,1,2.6931050844054085,0
120238,5725,13,1,6.761053088071505,1,3.6054092706085665,0
120239,5725,14,1,6.2972673782486375,1,2.6096577968596457,0
120240,5725,15,1,6.062593039706191,2,3.085974410219384,0
120241,5725,16,1,6.132612196154492,1,3.871952713019942,0
120242,5725,17,1,6.241101119314902,1,3.800216699508888,0
120243,5725,18,1,6.146578119357621,2,4.8804684489528425,0
120244,5725,19,1,6.643044566544358,2,2.0065514020398276,0
120246,5726,0,3,5.759642375590577,1,1.4820068121483911,0
120247,5726,1,3,6.377517128545226,2,1.1783536034358504,0
120248,5726,2,3,6.043630754432218,2,2.453077540600386,0
120249,5726,3,3,6.4306964221953224,2,4.675142949408205,0
120250,5726,4,3,5.27026544220239,1,0.7003695248300663,0
120251,5726,5,3,6.892686471742062,1,3.043729698518918,0
120252,5726,6,3,6.7765346656109235,1,2.567320966001672,0
120253,5726,7,3,6.793050106792108,2,3.3051656530826863,0
120254,5726,8,3,6.4922346967527504,1,1.919680309142541,0
120255,5726,9,3,6.604583717715761,2,2.305227640950248,0
120256,5726,10,3,6.884895304580682,1,1.786127482015151,0
120257,5726,11,3,6.118909066003353,2,4.207668166477485,0
120258,5726,12,3,5.871507397630564,1,2.6931050844054085,0
120259,5726,13,3,6.761053088071505,1,3.6054092706085665,0
120260,5726,14,3,6.2972673782486375,1,2.6096577968596457,0
120261,5726,15,3,6.062593039706191,2,3.085974410219384,0
120262,5726,16,3,6.132612196154492,1,3.871952713019942,0
120263,5726,17,3,6.241101119314902,1,3.800216699508888,0
120264,5726,18,3,6.146578119357621,2,4.8804684489528425,1
120265,5726,19,3,6.643044566544358,2,2.0065514020398276,0
120267,5727,0,3,5.759642375590577,1,1.4820068121483911,0
120268,5727,1,3,6.377517128545226,2,1.1783536034358504,0
120269,5727,2,3,6.043630754432218,2,2.453077540600386,0
120270,5727,3,3,6.4306964221953224,2,4.675142949408205,0
120271,5727,4,3,5.27026544220239,1,0.7003695248300663,0
120272,5727,5,3,6.892686471742062,1,3.043729698518918,0
120273,5727,6,3,6.7765346656109235,1,2.567320966001672,0
120274,5727,7,3,6.793050106792108,2,3.3051656530826863,0
120275,5727,8,3,6.4922346967527504,1,1.919680309142541,0
120276,5727,9,3,6.604583717715761,2,2.305227640950248,0
120277,5727,10,3,6.884895304580682,1,1.786127482015151,0
120278,5727,11,3,6.118909066003353,2,4.207668166477485,0
120279,5727,12,3,5.871507397630564,1,2.6931050844054085,0
120280,5727,13,3,6.761053088071505,1,3.6054092706085665,0
120281,5727,14,3,6.2972673782486375,1,2.6096577968596457,0
120282,5727,15,3,6.062593039706191,2,3.085974410219384,0
120283,5727,16,3,6.132612196154492,1,3.871952713019942,0
120284,5727,17,3,6.241101119314902,1,3.800216699508888,0
120285,5727,18,3,6.146578119357621,2,4.8804684489528425,1
120286,5727,19,3,6.643044566544358,2,2.0065514020398276,0
120288,5728,0,2,5.759642375590577,1,1.4820068121483911,0
120289,5728,1,2,6.377517128545226,2,1.1783536034358504,0
120290,5728,2,2,6.043630754432218,2,2.453077540600386,0
120291,5728,3,2,6.4306964221953224,2,4.675142949408205,0
120292,5728,4,2,5.27026544220239,1,0.7003695248300663,0
120293,5728,5,2,6.892686471742062,1,3.043729698518918,0
120294,5728,6,2,6.7765346656109235,1,2.567320966001672,0
120295,5728,7,2,6.793050106792108,2,3.3051656530826863,0
120296,5728,8,2,6.4922346967527504,1,1.919680309142541,0
120297,5728,9,2,6.604583717715761,2,2.305227640950248,0
120298,5728,10,2,6.884895304580682,1,1.786127482015151,0
120299,5728,11,2,6.118909066003353,2,4.207668166477485,0
120300,5728,12,2,5.871507397630564,1,2.6931050844054085,0
120301,5728,13,2,6.761053088071505,1,3.6054092706085665,0
120302,5728,14,2,6.2972673782486375,1,2.6096577968596457,0
120303,5728,15,2,6.062593039706191,2,3.085974410219384,0
120304,5728,16,2,6.132612196154492,1,3.871952713019942,0
120305,5728,17,2,6.241101119314902,1,3.800216699508888,0
120306,5728,18,2,6.146578119357621,2,4.8804684489528425,0
120307,5728,19,2,6.643044566544358,2,2.0065514020398276,0
120309,5729,0,2,5.759642375590577,1,1.4820068121483911,0
120310,5729,1,2,6.377517128545226,2,1.1783536034358504,0
120311,5729,2,2,6.043630754432218,2,2.453077540600386,0
120312,5729,3,2,6.4306964221953224,2,4.675142949408205,0
120313,5729,4,2,5.27026544220239,1,0.7003695248300663,0
120314,5729,5,2,6.892686471742062,1,3.043729698518918,0
120315,5729,6,2,6.7765346656109235,1,2.567320966001672,0
120316,5729,7,2,6.793050106792108,2,3.3051656530826863,0
120317,5729,8,2,6.4922346967527504,1,1.919680309142541,0
120318,5729,9,2,6.604583717715761,2,2.305227640950248,0
120319,5729,10,2,6.884895304580682,1,1.786127482015151,0
120320,5729,11,2,6.118909066003353,2,4.207668166477485,0
120321,5729,12,2,5.871507397630564,1,2.6931050844054085,0
120322,5729,13,2,6.761053088071505,1,3.6054092706085665,0
120323,5729,14,2,6.2972673782486375,1,2.6096577968596457,0
120324,5729,15,2,6.062593039706191,2,3.085974410219384,0
120325,5729,16,2,6.132612196154492,1,3.871952713019942,0
120326,5729,17,2,6.241101119314902,1,3.800216699508888,0
120327,5729,18,2,6.146578119357621,2,4.8804684489528425,0
120328,5729,19,2,6.643044566544358,2,2.0065514020398276,0
120330,5730,0,3,5.759642375590577,1,1.4820068121483911,0
120331,5730,1,3,6.377517128545226,2,1.1783536034358504,0
120332,5730,2,3,6.043630754432218,2,2.453077540600386,0
120333,5730,3,3,6.4306964221953224,2,4.675142949408205,0
120334,5730,4,3,5.27026544220239,1,0.7003695248300663,0
120335,5730,5,3,6.892686471742062,1,3.043729698518918,0
120336,5730,6,3,6.7765346656109235,1,2.567320966001672,0
120337,5730,7,3,6.793050106792108,2,3.3051656530826863,0
120338,5730,8,3,6.4922346967527504,1,1.919680309142541,0
120339,5730,9,3,6.604583717715761,2,2.305227640950248,0
120340,5730,10,3,6.884895304580682,1,1.786127482015151,0
120341,5730,11,3,6.118909066003353,2,4.207668166477485,0
120342,5730,12,3,5.871507397630564,1,2.6931050844054085,0
120343,5730,13,3,6.761053088071505,1,3.6054092706085665,0
120344,5730,14,3,6.2972673782486375,1,2.6096577968596457,0
120345,5730,15,3,6.062593039706191,2,3.085974410219384,0
120346,5730,16,3,6.132612196154492,1,3.871952713019942,0
120347,5730,17,3,6.241101119314902,1,3.800216699508888,0
120348,5730,18,3,6.146578119357621,2,4.8804684489528425,1
120349,5730,19,3,6.643044566544358,2,2.0065514020398276,0
120351,5731,0,1,5.759642375590577,1,1.4820068121483911,0
120352,5731,1,1,6.377517128545226,2,1.1783536034358504,0
120353,5731,2,1,6.043630754432218,2,2.453077540600386,0
120354,5731,3,1,6.4306964221953224,2,4.675142949408205,0
120355,5731,4,1,5.27026544220239,1,0.7003695248300663,0
120356,5731,5,1,6.892686471742062,1,3.043729698518918,0
120357,5731,6,1,6.7765346656109235,1,2.567320966001672,0
120358,5731,7,1,6.793050106792108,2,3.3051656530826863,0
120359,5731,8,1,6.4922346967527504,1,1.919680309142541,0
120360,5731,9,1,6.604583717715761,2,2.305227640950248,0
120361,5731,10,1,6.884895304580682,1,1.786127482015151,0
120362,5731,11,1,6.118909066003353,2,4.207668166477485,0
120363,5731,12,1,5.871507397630564,1,2.6931050844054085,0
120364,5731,13,1,6.761053088071505,1,3.6054092706085665,0
120365,5731,14,1,6.2972673782486375,1,2.6096577968596457,0
120366,5731,15,1,6.062593039706191,2,3.085974410219384,0
120367,5731,16,1,6.132612196154492,1,3.871952713019942,0
120368,5731,17,1,6.241101119314902,1,3.800216699508888,0
120369,5731,18,1,6.146578119357621,2,4.8804684489528425,0
120370,5731,19,1,6.643044566544358,2,2.0065514020398276,0
120372,5732,0,2,5.759642375590577,1,1.4820068121483911,0
120373,5732,1,2,6.377517128545226,2,1.1783536034358504,0
120374,5732,2,2,6.043630754432218,2,2.453077540600386,0
120375,5732,3,2,6.4306964221953224,2,4.675142949408205,0
120376,5732,4,2,5.27026544220239,1,0.7003695248300663,0
120377,5732,5,2,6.892686471742062,1,3.043729698518918,0
120378,5732,6,2,6.7765346656109235,1,2.567320966001672,0
120379,5732,7,2,6.793050106792108,2,3.3051656530826863,1
120380,5732,8,2,6.4922346967527504,1,1.919680309142541,0
120381,5732,9,2,6.604583717715761,2,2.305227640950248,0
120382,5732,10,2,6.884895304580682,1,1.786127482015151,0
120383,5732,11,2,6.118909066003353,2,4.207668166477485,0
120384,5732,12,2,5.871507397630564,1,2.6931050844054085,0
120385,5732,13,2,6.761053088071505,1,3.6054092706085665,0
120386,5732,14,2,6.2972673782486375,1,2.6096577968596457,0
120387,5732,15,2,6.062593039706191,2,3.085974410219384,0
120388,5732,16,2,6.132612196154492,1,3.871952713019942,0
120389,5732,17,2,6.241101119314902,1,3.800216699508888,0
120390,5732,18,2,6.146578119357621,2,4.8804684489528425,0
120391,5732,19,2,6.643044566544358,2,2.0065514020398276,0
120393,5733,0,2,5.759642375590577,1,1.4820068121483911,0
120394,5733,1,2,6.377517128545226,2,1.1783536034358504,0
120395,5733,2,2,6.043630754432218,2,2.453077540600386,0
120396,5733,3,2,6.4306964221953224,2,4.675142949408205,0
120397,5733,4,2,5.27026544220239,1,0.7003695248300663,0
120398,5733,5,2,6.892686471742062,1,3.043729698518918,0
120399,5733,6,2,6.7765346656109235,1,2.567320966001672,0
120400,5733,7,2,6.793050106792108,2,3.3051656530826863,0
120401,5733,8,2,6.4922346967527504,1,1.919680309142541,0
120402,5733,9,2,6.604583717715761,2,2.305227640950248,0
120403,5733,10,2,6.884895304580682,1,1.786127482015151,0
120404,5733,11,2,6.118909066003353,2,4.207668166477485,0
120405,5733,12,2,5.871507397630564,1,2.6931050844054085,0
120406,5733,13,2,6.761053088071505,1,3.6054092706085665,0
120407,5733,14,2,6.2972673782486375,1,2.6096577968596457,0
120408,5733,15,2,6.062593039706191,2,3.085974410219384,0
120409,5733,16,2,6.132612196154492,1,3.871952713019942,1
120410,5733,17,2,6.241101119314902,1,3.800216699508888,0
120411,5733,18,2,6.146578119357621,2,4.8804684489528425,0
120412,5733,19,2,6.643044566544358,2,2.0065514020398276,0
120414,5734,0,1,5.759642375590577,1,1.4820068121483911,0
120415,5734,1,1,6.377517128545226,2,1.1783536034358504,0
120416,5734,2,1,6.043630754432218,2,2.453077540600386,0
120417,5734,3,1,6.4306964221953224,2,4.675142949408205,0
120418,5734,4,1,5.27026544220239,1,0.7003695248300663,0
120419,5734,5,1,6.892686471742062,1,3.043729698518918,0
120420,5734,6,1,6.7765346656109235,1,2.567320966001672,0
120421,5734,7,1,6.793050106792108,2,3.3051656530826863,0
120422,5734,8,1,6.4922346967527504,1,1.919680309142541,0
120423,5734,9,1,6.604583717715761,2,2.305227640950248,0
120424,5734,10,1,6.884895304580682,1,1.786127482015151,0
120425,5734,11,1,6.118909066003353,2,4.207668166477485,0
120426,5734,12,1,5.871507397630564,1,2.6931050844054085,0
120427,5734,13,1,6.761053088071505,1,3.6054092706085665,0
120428,5734,14,1,6.2972673782486375,1,2.6096577968596457,0
120429,5734,15,1,6.062593039706191,2,3.085974410219384,0
120430,5734,16,1,6.132612196154492,1,3.871952713019942,0
120431,5734,17,1,6.241101119314902,1,3.800216699508888,0
120432,5734,18,1,6.146578119357621,2,4.8804684489528425,1
120433,5734,19,1,6.643044566544358,2,2.0065514020398276,0
120435,5735,0,2,5.759642375590577,1,1.4820068121483911,0
120436,5735,1,2,6.377517128545226,2,1.1783536034358504,0
120437,5735,2,2,6.043630754432218,2,2.453077540600386,0
120438,5735,3,2,6.4306964221953224,2,4.675142949408205,0
120439,5735,4,2,5.27026544220239,1,0.7003695248300663,0
120440,5735,5,2,6.892686471742062,1,3.043729698518918,0
120441,5735,6,2,6.7765346656109235,1,2.567320966001672,0
120442,5735,7,2,6.793050106792108,2,3.3051656530826863,0
120443,5735,8,2,6.4922346967527504,1,1.919680309142541,0
120444,5735,9,2,6.604583717715761,2,2.305227640950248,0
120445,5735,10,2,6.884895304580682,1,1.786127482015151,0
120446,5735,11,2,6.118909066003353,2,4.207668166477485,0
120447,5735,12,2,5.871507397630564,1,2.6931050844054085,0
120448,5735,13,2,6.761053088071505,1,3.6054092706085665,0
120449,5735,14,2,6.2972673782486375,1,2.6096577968596457,0
120450,5735,15,2,6.062593039706191,2,3.085974410219384,0
120451,5735,16,2,6.132612196154492,1,3.871952713019942,0
120452,5735,17,2,6.241101119314902,1,3.800216699508888,0
120453,5735,18,2,6.146578119357621,2,4.8804684489528425,1
120454,5735,19,2,6.643044566544358,2,2.0065514020398276,0
120456,5736,0,3,5.759642375590577,1,1.4820068121483911,0
120457,5736,1,3,6.377517128545226,2,1.1783536034358504,0
120458,5736,2,3,6.043630754432218,2,2.453077540600386,0
120459,5736,3,3,6.4306964221953224,2,4.675142949408205,0
120460,5736,4,3,5.27026544220239,1,0.7003695248300663,0
120461,5736,5,3,6.892686471742062,1,3.043729698518918,0
120462,5736,6,3,6.7765346656109235,1,2.567320966001672,0
120463,5736,7,3,6.793050106792108,2,3.3051656530826863,0
120464,5736,8,3,6.4922346967527504,1,1.919680309142541,0
120465,5736,9,3,6.604583717715761,2,2.305227640950248,0
120466,5736,10,3,6.884895304580682,1,1.786127482015151,0
120467,5736,11,3,6.118909066003353,2,4.207668166477485,0
120468,5736,12,3,5.871507397630564,1,2.6931050844054085,0
120469,5736,13,3,6.761053088071505,1,3.6054092706085665,0
120470,5736,14,3,6.2972673782486375,1,2.6096577968596457,0
120471,5736,15,3,6.062593039706191,2,3.085974410219384,0
120472,5736,16,3,6.132612196154492,1,3.871952713019942,0
120473,5736,17,3,6.241101119314902,1,3.800216699508888,0
120474,5736,18,3,6.146578119357621,2,4.8804684489528425,1
120475,5736,19,3,6.643044566544358,2,2.0065514020398276,0
120477,5737,0,3,5.759642375590577,1,1.4820068121483911,0
120478,5737,1,3,6.377517128545226,2,1.1783536034358504,0
120479,5737,2,3,6.043630754432218,2,2.453077540600386,0
120480,5737,3,3,6.4306964221953224,2,4.675142949408205,1
120481,5737,4,3,5.27026544220239,1,0.7003695248300663,0
120482,5737,5,3,6.892686471742062,1,3.043729698518918,0
120483,5737,6,3,6.7765346656109235,1,2.567320966001672,0
120484,5737,7,3,6.793050106792108,2,3.3051656530826863,0
120485,5737,8,3,6.4922346967527504,1,1.919680309142541,0
120486,5737,9,3,6.604583717715761,2,2.305227640950248,0
120487,5737,10,3,6.884895304580682,1,1.786127482015151,0
120488,5737,11,3,6.118909066003353,2,4.207668166477485,0
120489,5737,12,3,5.871507397630564,1,2.6931050844054085,0
120490,5737,13,3,6.761053088071505,1,3.6054092706085665,0
120491,5737,14,3,6.2972673782486375,1,2.6096577968596457,0
120492,5737,15,3,6.062593039706191,2,3.085974410219384,0
120493,5737,16,3,6.132612196154492,1,3.871952713019942,0
120494,5737,17,3,6.241101119314902,1,3.800216699508888,0
120495,5737,18,3,6.146578119357621,2,4.8804684489528425,0
120496,5737,19,3,6.643044566544358,2,2.0065514020398276,0
120498,5738,0,3,5.759642375590577,1,1.4820068121483911,0
120499,5738,1,3,6.377517128545226,2,1.1783536034358504,0
120500,5738,2,3,6.043630754432218,2,2.453077540600386,0
120501,5738,3,3,6.4306964221953224,2,4.675142949408205,0
120502,5738,4,3,5.27026544220239,1,0.7003695248300663,0
120503,5738,5,3,6.892686471742062,1,3.043729698518918,0
120504,5738,6,3,6.7765346656109235,1,2.567320966001672,0
120505,5738,7,3,6.793050106792108,2,3.3051656530826863,0
120506,5738,8,3,6.4922346967527504,1,1.919680309142541,0
120507,5738,9,3,6.604583717715761,2,2.305227640950248,0
120508,5738,10,3,6.884895304580682,1,1.786127482015151,0
120509,5738,11,3,6.118909066003353,2,4.207668166477485,0
120510,5738,12,3,5.871507397630564,1,2.6931050844054085,0
120511,5738,13,3,6.761053088071505,1,3.6054092706085665,0
120512,5738,14,3,6.2972673782486375,1,2.6096577968596457,0
120513,5738,15,3,6.062593039706191,2,3.085974410219384,0
120514,5738,16,3,6.132612196154492,1,3.871952713019942,0
120515,5738,17,3,6.241101119314902,1,3.800216699508888,0
120516,5738,18,3,6.146578119357621,2,4.8804684489528425,0
120517,5738,19,3,6.643044566544358,2,2.0065514020398276,0
120519,5739,0,1,5.759642375590577,1,1.4820068121483911,0
120520,5739,1,1,6.377517128545226,2,1.1783536034358504,0
120521,5739,2,1,6.043630754432218,2,2.453077540600386,0
120522,5739,3,1,6.4306964221953224,2,4.675142949408205,0
120523,5739,4,1,5.27026544220239,1,0.7003695248300663,0
120524,5739,5,1,6.892686471742062,1,3.043729698518918,0
120525,5739,6,1,6.7765346656109235,1,2.567320966001672,0
120526,5739,7,1,6.793050106792108,2,3.3051656530826863,0
120527,5739,8,1,6.4922346967527504,1,1.919680309142541,0
120528,5739,9,1,6.604583717715761,2,2.305227640950248,0
120529,5739,10,1,6.884895304580682,1,1.786127482015151,0
120530,5739,11,1,6.118909066003353,2,4.207668166477485,0
120531,5739,12,1,5.871507397630564,1,2.6931050844054085,0
120532,5739,13,1,6.761053088071505,1,3.6054092706085665,0
120533,5739,14,1,6.2972673782486375,1,2.6096577968596457,0
120534,5739,15,1,6.062593039706191,2,3.085974410219384,0
120535,5739,16,1,6.132612196154492,1,3.871952713019942,0
120536,5739,17,1,6.241101119314902,1,3.800216699508888,0
120537,5739,18,1,6.146578119357621,2,4.8804684489528425,0
120538,5739,19,1,6.643044566544358,2,2.0065514020398276,0
120540,5740,0,2,5.759642375590577,1,1.4820068121483911,0
120541,5740,1,2,6.377517128545226,2,1.1783536034358504,0
120542,5740,2,2,6.043630754432218,2,2.453077540600386,0
120543,5740,3,2,6.4306964221953224,2,4.675142949408205,0
120544,5740,4,2,5.27026544220239,1,0.7003695248300663,0
120545,5740,5,2,6.892686471742062,1,3.043729698518918,0
120546,5740,6,2,6.7765346656109235,1,2.567320966001672,0
120547,5740,7,2,6.793050106792108,2,3.3051656530826863,0
120548,5740,8,2,6.4922346967527504,1,1.919680309142541,0
120549,5740,9,2,6.604583717715761,2,2.305227640950248,0
120550,5740,10,2,6.884895304580682,1,1.786127482015151,0
120551,5740,11,2,6.118909066003353,2,4.207668166477485,0
120552,5740,12,2,5.871507397630564,1,2.6931050844054085,0
120553,5740,13,2,6.761053088071505,1,3.6054092706085665,0
120554,5740,14,2,6.2972673782486375,1,2.6096577968596457,0
120555,5740,15,2,6.062593039706191,2,3.085974410219384,0
120556,5740,16,2,6.132612196154492,1,3.871952713019942,0
120557,5740,17,2,6.241101119314902,1,3.800216699508888,0
120558,5740,18,2,6.146578119357621,2,4.8804684489528425,0
120559,5740,19,2,6.643044566544358,2,2.0065514020398276,1
120561,5741,0,1,5.759642375590577,1,1.4820068121483911,0
120562,5741,1,1,6.377517128545226,2,1.1783536034358504,0
120563,5741,2,1,6.043630754432218,2,2.453077540600386,0
120564,5741,3,1,6.4306964221953224,2,4.675142949408205,0
120565,5741,4,1,5.27026544220239,1,0.7003695248300663,0
120566,5741,5,1,6.892686471742062,1,3.043729698518918,0
120567,5741,6,1,6.7765346656109235,1,2.567320966001672,0
120568,5741,7,1,6.793050106792108,2,3.3051656530826863,0
120569,5741,8,1,6.4922346967527504,1,1.919680309142541,0
120570,5741,9,1,6.604583717715761,2,2.305227640950248,0
120571,5741,10,1,6.884895304580682,1,1.786127482015151,0
120572,5741,11,1,6.118909066003353,2,4.207668166477485,0
120573,5741,12,1,5.871507397630564,1,2.6931050844054085,0
120574,5741,13,1,6.761053088071505,1,3.6054092706085665,0
120575,5741,14,1,6.2972673782486375,1,2.6096577968596457,0
120576,5741,15,1,6.062593039706191,2,3.085974410219384,0
120577,5741,16,1,6.132612196154492,1,3.871952713019942,0
120578,5741,17,1,6.241101119314902,1,3.800216699508888,0
120579,5741,18,1,6.146578119357621,2,4.8804684489528425,1
120580,5741,19,1,6.643044566544358,2,2.0065514020398276,0
120582,5742,0,3,5.759642375590577,1,1.4820068121483911,0
120583,5742,1,3,6.377517128545226,2,1.1783536034358504,0
120584,5742,2,3,6.043630754432218,2,2.453077540600386,0
120585,5742,3,3,6.4306964221953224,2,4.675142949408205,1
120586,5742,4,3,5.27026544220239,1,0.7003695248300663,0
120587,5742,5,3,6.892686471742062,1,3.043729698518918,0
120588,5742,6,3,6.7765346656109235,1,2.567320966001672,0
120589,5742,7,3,6.793050106792108,2,3.3051656530826863,0
120590,5742,8,3,6.4922346967527504,1,1.919680309142541,0
120591,5742,9,3,6.604583717715761,2,2.305227640950248,0
120592,5742,10,3,6.884895304580682,1,1.786127482015151,0
120593,5742,11,3,6.118909066003353,2,4.207668166477485,0
120594,5742,12,3,5.871507397630564,1,2.6931050844054085,0
120595,5742,13,3,6.761053088071505,1,3.6054092706085665,0
120596,5742,14,3,6.2972673782486375,1,2.6096577968596457,0
120597,5742,15,3,6.062593039706191,2,3.085974410219384,0
120598,5742,16,3,6.132612196154492,1,3.871952713019942,0
120599,5742,17,3,6.241101119314902,1,3.800216699508888,0
120600,5742,18,3,6.146578119357621,2,4.8804684489528425,0
120601,5742,19,3,6.643044566544358,2,2.0065514020398276,0
120603,5743,0,2,5.759642375590577,1,1.4820068121483911,0
120604,5743,1,2,6.377517128545226,2,1.1783536034358504,0
120605,5743,2,2,6.043630754432218,2,2.453077540600386,0
120606,5743,3,2,6.4306964221953224,2,4.675142949408205,0
120607,5743,4,2,5.27026544220239,1,0.7003695248300663,0
120608,5743,5,2,6.892686471742062,1,3.043729698518918,0
